X,Y,m,M,q,x,y,k,r,d
3797.6487,142.2574,-8.256,-8.249,0.418,3764.0425,52.9612,1,351.6823357,50.7094238
769.2672,-46.3679,-9.365,-9.283,0.523,757.3002,53.5564,1,351.6240695,50.729324
1101.2994,-24.4206,-6.843,-6.772,0.571,1094.9786,53.5196,1,351.6304486,50.7271276
3171.6697,106.3043,-6.581,-6.562,0.636,3154.1628,54.3425,1,351.6702681,50.7135015
3299.0355,113.4263,-8.155,-8.138,0.162,3278.6638,53.8073,1,351.6727254,50.7126744
1811.0639,23.1647,-6.575,-6.525,0.672,1809.1859,55.3365,1,351.6440768,50.7224231
2521.6597,67.0768,-6.859,-6.826,0.32,2515.1682,54.8102,1,351.6577523,50.7177583
2755.0073,81.9011,-8.36,-8.332,0.188,2745.2681,55.2698,1,351.6622389,50.716221
1499.1125,3.4162,-6.973,-6.914,0.273,1496.4889,55.4981,1,351.6380767,50.7244764
2052.5354,39.5516,-10.231,-10.186,0.034,2050.0413,56.4471,1,351.6487109,50.7208197
2533.7585,69.2145,-8.745,-8.712,0.597,2527.1292,56.1636,1,351.6579725,50.7176614
3497.9079,127.8497,-7.295,-7.283,0.463,3472.6653,56.2372,1,351.6765319,50.7113413
3642.323,136.4362,-8.163,-8.153,0.184,3613.2039,56.2265,1,351.6793132,50.7103968
3910.8485,151.7974,-6.849,-6.844,0.342,3873.8447,55.73,1,351.6844899,50.7086481
292.2223,-75.157,-8.934,-8.837,0.685,267.6751,57.0278,1,351.6148782,50.7324445
401.3301,-67.6383,-8.487,-8.393,0.677,380.1379,57.0876,1,351.6169719,50.7317191
750.1527,-44.248,-8.24,-8.158,0.623,737.778,56.9028,1,351.6236713,50.729408
2467.6569,65.6812,-6.226,-6.192,0.683,2461.8174,56.6987,1,351.6566954,50.7180885
2880.8798,91.8653,-7.577,-7.552,0.41,2869.064,57.4716,1,351.6646409,50.715367
3803.4319,146.7183,-9.474,-9.467,0.595,3769.7007,56.9447,1,351.6824094,50.7093343
3940.2489,154.4296,-7.818,-7.813,0.305,3902.3445,56.6023,1,351.685048,50.7084447
1790.3602,25.0853,-7.258,-7.206,0.655,1788.4991,58.4978,1,351.6436491,50.7225189
1974.4762,35.7263,-6.85,-6.804,0.69,1972.2937,57.5107,1,351.6471994,50.7213196
2829.245,89.1538,-6.848,-6.822,0.325,2818.3201,57.9008,1,351.663643,50.7157001
3776.4935,145.9388,-7.847,-7.839,0.622,3743.5608,57.7297,1,351.6818831,50.7095002
4061.4569,163.487,-8.185,-8.183,0.132,4019.6973,58.4854,1,351.6873651,50.7076287
2151.9771,48.0832,-6.986,-6.944,0.494,2148.9556,58.6859,1,351.6506029,50.720137
2377.3928,62.2666,-6.277,-6.24,0.526,2372.5315,58.8162,1,351.6549386,50.718654
2678.7121,81.1912,-9.685,-9.656,0.053,2670.1526,59.1294,1,351.6607341,50.7166717
2841.2236,90.9777,-6.373,-6.347,0.653,2830.1045,58.9617,1,351.6638635,50.7156078
2917.4688,95.8455,-8.107,-8.082,0.135,2905.0195,59.1696,1,351.6653292,50.7151052
3375.8654,123.5756,-9.077,-9.062,0.432,3353.7173,59.1716,1,351.6741541,50.712102
