X,Y,m,M,q,x,y,k,r,d
981.6297,-49.6219,-6.772,-6.64,0.661,973.5521,36.4912,1,351.6286097,50.7280904
1751.9092,-0.106,-7.934,-7.824,0.57,1749.9645,36.2538,1,351.6434197,50.7230116
2165.1008,25.146,-9.545,-9.445,0.586,2161.8835,35.5168,1,351.6513747,50.7203029
3643.9981,116.1476,-7.955,-7.887,0.685,3614.6179,36.5005,1,351.679834,50.7105958
4074.1624,141.1604,-9.295,-9.235,0.111,4031.7097,36.2037,1,351.688123,50.7077892
1831.5085,5.5089,-10.077,-9.969,0.519,1829.5529,36.8166,1,351.6449454,50.7224805
1933.5919,12.1056,-9.542,-9.437,0.547,1931.4573,36.9641,1,351.6469075,50.7218068
2294.7932,34.4239,-8.769,-8.673,0.611,2290.593,36.6896,1,351.653859,50.7194357
2341.6232,37.66,-9.194,-9.099,0.113,2336.9971,37.0098,1,351.6547571,50.7191239
2955.2916,75.631,-8.35,-8.268,0.101,2941.9775,37.3054,1,351.6665652,50.7150938
3047.0818,81.2382,-10.27,-10.191,0.482,3032.0063,37.3379,1,351.6683319,50.7144918
3491.5752,108.0993,-9.119,-9.048,0.665,3466.3027,37.4807,1,351.6768892,50.7115799
711.6944,-66.3028,-8.436,-8.295,0.141,698.5113,37.7238,1,351.6234128,50.7298613
1065.3311,-42.8391,-7.541,-7.411,0.417,1058.5089,37.7467,1,351.6302063,50.727521
1616.5882,-7.0581,-7.439,-7.325,0.697,1614.4121,37.874,1,351.6408021,50.7238821
1995.974,16.857,-10.328,-10.224,0.046,1993.641,37.7672,1,351.6480999,50.7213861
58.7476,-109.7056,-7.815,-7.651,0.256,26.1121,38.8058,1,351.6108683,50.7341824
1442.3499,-17.2365,-10.095,-9.976,0.495,1439.363,38.8448,1,351.6374429,50.7250182
1708.9513,-0.29,-7.494,-7.383,0.332,1706.9768,38.7395,1,351.6425702,50.7232626
2562.0717,53.5957,-9.337,-9.247,0.532,2554.9824,39.2676,1,351.6589782,50.7176475
3290.3101,98.0174,-8.012,-7.937,0.189,3270.0039,39.3811,1,351.6729956,50.7128724
3383.8264,103.4256,-8.462,-8.389,0.089,3361.2896,39.1882,1,351.6747981,50.7122628
3539.3694,112.3983,-8.114,-8.044,0.191,3512.8643,38.8873,1,351.6777963,50.7112491
3832.0212,130.3085,-8.698,-8.634,0.596,3797.2312,39.4476,1,351.6834277,50.7093287
3864.6071,132.2639,-6.426,-6.363,0.682,3828.835,39.4815,1,351.684055,50.7091153
816.259,-57.052,-6.468,-6.33,0.462,805.2462,39.9561,1,351.6254005,50.7291404
970.682,-46.4457,-8.642,-8.509,0.682,962.4271,40.3224,1,351.6283637,50.7281139
1349.1329,-21.7226,-7.209,-7.088,0.285,1345.4705,40.3435,1,351.6356369,50.7256139
3081.3447,85.9124,-6.614,-6.535,0.684,3065.5967,39.8581,1,351.6689678,50.7142347
1187.6626,-31.5955,-9.793,-9.667,0.604,1182.4131,40.9354,1,351.6325276,50.7266721
1955.8083,17.5503,-8.521,-8.416,0.664,1953.6221,40.9128,1,351.6472979,50.7216099
2335.3603,41.5188,-10.931,-10.835,0.696,2330.8149,41.147,1,351.6545977,50.7191118
2660.7236,61.1704,-6.606,-6.518,0.595,2652.2957,40.7356,1,351.660863,50.7169812
2871.0778,74.3118,-7.244,-7.161,0.425,2859.3054,41.0021,1,351.6649093,50.7155981
3250.8434,97.756,-8.506,-8.43,0.135,3231.4675,41.4273,1,351.6722164,50.7131043
3491.9372,112.1357,-9.348,-9.277,0.534,3466.6956,41.3675,1,351.6768594,50.7115272
3689.1753,123.1824,-8.557,-8.49,0.537,3658.5762,40.7149,1,351.6806643,50.7102458
1240.6403,-27.55,-8.31,-8.185,0.168,1235.9733,41.5231,1,351.6335404,50.7263148
2419.3025,47.8742,-9.174,-9.08,0.497,2413.9158,42.2723,1,351.6562024,50.718546
3660.5558,123.0349,-6.536,-6.469,0.665,3630.7788,42.213,1,351.6800989,50.7104135
2012.7517,23.4247,-8.114,-8.011,0.207,2010.3771,43.148,1,351.6483723,50.7212066
3080.3696,89.0508,-7.251,-7.172,0.392,3064.6675,42.9603,1,351.6689197,50.714201
3175.9855,94.5574,-7.502,-7.425,0.242,3158.2827,42.6975,1,351.6707631,50.7135781
3199.6905,96.4441,-9.297,-9.22,0.568,3181.4741,43.1415,1,351.6712153,50.7134171
3286.3149,101.0901,-6.414,-6.339,0.628,3266.1316,42.5916,1,351.6728884,50.712857
3693.4937,125.3309,-6.512,-6.446,0.529,3662.7866,42.5458,1,351.6807301,50.7101938
811.6837,-52.8908,-8.565,-8.427,0.121,800.5776,44.3504,1,351.6252717,50.7291146
1642.4418,0.7422,-8.665,-8.551,0.123,1640.3545,43.8914,1,351.6412431,50.7236346
2209.9293,36.6656,-10.008,-9.909,0.038,2206.4478,44.0222,1,351.6521574,50.7198989
2538.2087,56.5208,-7.827,-7.737,0.197,2531.4458,43.5442,1,351.6584787,50.717749
2839.3331,75.1526,-8.968,-8.883,0.463,2828.1326,43.6993,1,351.6642729,50.7157715
2877.0869,77.9058,-9.148,-9.065,0.513,2865.2349,44.1371,1,351.6649955,50.7155183
4073.3122,149.0659,-8.684,-8.624,0.127,4030.9836,43.8863,1,351.6880339,50.707695
776.6862,-54.2159,-7.886,-7.747,0.542,764.8799,45.3433,1,351.6245903,50.7293337
1357.8957,-16.7154,-8.852,-8.731,0.568,1354.311,44.6963,1,351.6357647,50.7255004
1635.3232,1.1489,-8.638,-8.524,0.673,1633.2186,44.7338,1,351.6410983,50.7236707
1901.4291,18.2787,-7.054,-6.947,0.44,1899.3967,44.9748,1,351.6462139,50.7219155
3536.5153,118.6471,-7.426,-7.356,0.216,3510.1521,45.1,1,351.6776827,50.7111872
70.6149,-102.001,-7.791,-7.627,0.19,38.4012,45.6154,1,351.6110331,50.7340171
747.1334,-55.6266,-9.094,-8.954,0.677,734.7044,45.8994,1,351.6240175,50.7295224
1566.2568,-1.6369,-9.486,-9.371,0.579,1563.928,46.3302,1,351.6397553,50.7241054
2163.1552,35.8026,-8.288,-8.188,0.589,2159.9998,46.0268,1,351.6512387,50.7201806
2726.795,70.9013,-11.028,-10.941,0.036,2717.4246,46.2571,1,351.6620827,50.7164766
