X,Y,m,M,q,x,y,k,r,d
2407.5318,73.5377,-9.11,-9.722,0.449,2402.6831,68.1248,1,351.6767672,50.6976319
3276.2357,126.826,-6.757,-7.388,0.482,3256.8015,68.2624,1,351.682291,50.6861297
1061.2188,-11.6101,-9.159,-9.735,0.353,1054.5984,68.8389,1,351.6682534,50.7154699
2755.6422,96.392,-7.279,-7.899,0.282,2746.2893,69.4682,1,351.6789504,50.6930155
3544.437,144.2623,-14.986,-15.622,0.656,3518.4106,69.5852,1,351.6839758,50.6825738
2414.4406,75.9906,-6.628,-7.24,0.478,2409.5322,70.0964,1,351.6767697,50.6975307
249.2752,-63.7354,-9.874,-10.423,0.512,223.5482,71.3674,1,351.6631315,50.7262311
1866.4601,42.4513,-6.695,-7.293,0.588,1864.845,70.9064,1,351.6732823,50.7047858
3543.5476,145.2154,-15.065,-15.701,0.69,3517.5542,70.5594,1,351.6839496,50.6825807
3571.3333,146.7812,-6.588,-7.224,0.674,3544.5977,70.472,1,351.684129,50.6822134
3791.9291,160.4961,-6.464,-7.105,0.478,3758.9736,71.0728,1,351.6855273,50.6792917
114.186,-72.702,-6.538,-7.082,0.583,83.7505,71.7422,1,351.6622851,50.7280229
1475.1484,18.2237,-6.68,-7.268,0.411,1472.6879,71.6691,1,351.670797,50.7099679
1838.0254,41.9869,-6.309,-6.907,0.636,1836.4401,72.2156,1,351.6730752,50.7051561
2203.5632,65.0568,-8.577,-9.184,0.534,2200.5171,72.2416,1,351.6753874,50.7003131
2363.6804,74.4686,-6.384,-6.995,0.572,2359.291,71.686,1,351.6764143,50.6981951
3134.9006,122.4482,-9.301,-9.929,0.544,3118.5967,72.3028,1,351.6813048,50.6879804
3886.1782,166.8956,-6.617,-7.26,0.524,3850.4175,71.8774,1,351.6861136,50.6780407
1201.7249,1.3684,-8.855,-9.435,0.685,1196.9,72.541,1,351.6690586,50.7135885
2524.4838,85.69,-8.623,-9.237,0.137,2518.3367,72.9047,1,351.6774093,50.6960594
3114.235,122.635,-7.578,-8.205,0.239,3098.377,73.7,1,351.6811437,50.688247
1259.1799,7.111,-6.9,-7.482,0.269,1254.976,74.503,1,351.6693789,50.7128171
3043.7161,119.8831,-9.371,-9.997,0.066,3029.29,75.1886,1,351.6806632,50.6891732
3327.9662,137.0356,-5.925,-6.557,0.615,3307.3997,75.1421,1,351.6824761,50.6854108
3543.6571,148.6452,-14.42,-15.056,0.59,3517.6956,73.874,1,351.6838803,50.6825627
2244.4694,71.5933,-6.142,-6.75,0.638,2241.1331,76.124,1,351.6755653,50.6997521
2269.5595,72.9316,-8.51,-9.119,0.16,2266.0269,75.9021,1,351.675729,50.6994209
2822.1973,106.9755,-9.452,-10.073,0.081,2811.8113,75.7899,1,351.6792408,50.6921029
3353.9647,139.781,-6.826,-7.458,0.326,3332.7861,76.2885,1,351.6826179,50.685061
3403.7952,142.8648,-6.97,-7.603,0.317,3381.4153,76.3787,1,351.6829341,50.6844011
380.8094,-49.3185,-8.597,-9.15,0.418,359.2166,76.6898,1,351.6638393,50.724459
451.0824,-44.5701,-7.991,-8.547,0.648,431.5437,76.6399,1,351.6642778,50.7235265
1239.3713,8.7779,-8.797,-9.378,0.678,1234.964,77.4039,1,351.6691939,50.7130655
2115.7566,63.9862,-7.057,-7.661,0.481,2113.2844,76.5667,1,351.6747407,50.7014549
3344.1717,139.3117,-7.401,-8.033,0.349,3323.2268,76.404,1,351.6825529,50.6851901
3724.9983,163.124,-6.997,-7.636,0.591,3694.0632,77.4504,1,351.6849644,50.6801454
1047.2576,-2.911,-7.257,-7.832,0.27,1040.4373,78.2908,1,351.6679692,50.7156086
1238.7775,9.1489,-8.843,-9.424,0.649,1234.3641,77.8059,1,351.6691818,50.7130714
2204.5858,70.5559,-6.775,-7.382,0.333,2201.5579,77.5432,1,351.6752828,50.7002734
2340.6189,79.7708,-8.178,-8.788,0.628,2336.4819,78.2516,1,351.6761303,50.698468
1801.2287,46.1376,-9.381,-9.977,0.072,1799.6837,78.5594,1,351.6727101,50.7056124
1862.8678,50.7426,-8.145,-8.743,0.15,1861.286,79.2334,1,351.6730855,50.7047923
2606.5598,97.3977,-6.36,-6.976,0.455,2599.4153,79.3659,1,351.6777949,50.6949405
3658.1852,161.0069,-8.842,-9.48,0.693,3629.1677,79.2397,1,351.6844992,50.6810205
2640.8035,99.9143,-6.598,-7.215,0.44,2633.2021,79.7604,1,351.6780042,50.6944851
3043.3384,124.2686,-7.075,-7.701,0.3,3028.9548,79.4681,1,351.6805707,50.6891569
3060.7924,126.3357,-9.61,-10.237,0.513,3046.0691,80.4433,1,351.6806613,50.688921
3726.6649,166.0721,-8.339,-8.979,0.176,3695.7124,80.2072,1,351.6849168,50.6801096
4025.7714,182.9227,-9.339,-9.983,0.586,3985.7368,79.4294,1,351.6868482,50.6761564
2315.0563,80.873,-6.943,-7.552,0.336,2311.1589,80.8786,1,351.6759132,50.6987936
2384.365,85.4879,-6.951,-7.562,0.272,2379.8206,81.1693,1,351.6763466,50.6978742
3092.6494,128.7278,-6.891,-7.518,0.262,3077.2917,80.8845,1,351.6808549,50.6884971
1684.0526,42.3047,-8.357,-8.951,0.123,1682.4135,82.1092,1,351.671896,50.7071477
4071.2194,188.6654,-6.705,-7.351,0.512,4029.7485,82.4002,1,351.6870767,50.6755403
2298.6428,82.0545,-6.896,-7.505,0.275,2294.9011,83.0281,1,351.675764,50.6990004
3981.5695,183.5696,-9.141,-9.785,0.097,3942.9746,82.5658,1,351.6864988,50.6767255
1441.6368,28.2319,-8.666,-9.253,0.586,1438.9818,83.5999,1,351.6703371,50.7103535
