X,Y,m,M,q,x,y,k,r,d
733.0228,-39.5492,-6.915,-7.481,0.324,720.5598,62.7962,1,351.6662467,50.7198714
925.3687,-26.2136,-6.998,-7.569,0.314,916.6259,63.3059,1,351.6674398,50.7173173
1579.4683,16.3242,-7.369,-7.96,0.325,1577.499,63.2334,1,351.6715534,50.7086453
1903.2591,37.0894,-6.955,-7.554,0.445,1901.5535,63.3873,1,351.6735951,50.7043539
1959.3393,40.3683,-8.493,-9.095,0.687,1957.4896,63.1269,1,351.6739551,50.7036122
3307.6302,123.8,-8.486,-9.118,0.125,3287.4292,63.4981,1,351.6825147,50.6857565
3367.5022,127.0344,-7.994,-8.627,0.142,3345.874,63.1488,1,351.6829043,50.6849658
1721.0414,25.9236,-9.653,-10.247,0.368,1719.4097,63.7748,1,351.6724355,50.7067665
2718.2744,88.7738,-6.566,-7.186,0.446,2709.4517,64.2912,1,351.6787445,50.6935545
3120.0532,113.4552,-5.847,-6.474,0.505,3103.9944,64.4508,1,351.6812985,50.6882345
3397.8598,129.7526,-7.007,-7.64,0.319,3375.5066,64.0192,1,351.6830798,50.6845597
3469.0753,134.0914,-6.81,-7.444,0.415,3444.9441,64.0929,1,351.6835331,50.6836169
4050.4875,168.0797,-9.405,-10.05,0.069,4009.4556,63.6851,1,351.6872624,50.6759265
235.3571,-70.762,-8.745,-9.294,0.586,209.1836,65.3683,1,351.663092,50.7264637
942.2347,-23.5486,-6.775,-7.348,0.274,933.77,64.8279,1,351.6675138,50.7170862
1621.238,20.5063,-7.86,-8.452,0.602,1619.4071,64.7063,1,351.671786,50.7080845
3278.6034,123.9938,-6.761,-7.392,0.482,3259.0884,65.3785,1,351.6822899,50.6861313
1795.3236,32.4894,-8.739,-9.336,0.116,1793.7397,65.581,1,351.672867,50.7057732
783.8179,-31.6034,-8.511,-9.078,0.559,772.4217,67.2716,1,351.6664713,50.7191756
1772.9798,31.9712,-9.815,-10.411,0.537,1771.3921,66.461,1,351.6727075,50.706065
2758.1897,93.5956,-6.929,-7.549,0.477,2748.7776,66.5978,1,351.6789499,50.6930146
