X,Y,m,M,q,x,y,k,r,d
4088.6683,164.6673,-8.068,-8.714,0.251,4046.3262,58.2277,1,351.6882779,50.6764091
225.3414,-78.1403,-6.667,-7.215,0.692,198.8509,58.7554,1,351.6638214,50.7275893
3185.634,111.5632,-6.609,-7.238,0.51,3168.1379,58.7648,1,351.6824915,50.6883551
4028.7415,162.4019,-7.109,-7.754,0.304,3988.3662,59.4317,1,351.6878683,50.6771958
1982.2919,39.0269,-6.619,-7.22,0.654,1980.3593,60.4022,1,351.6748124,50.7042818
3096.2323,106.9283,-6.769,-7.397,0.469,3080.6204,59.5192,1,351.6819057,50.6895347
3222.1138,114.6442,-9.076,-9.706,0.459,3203.822,59.6153,1,351.6827062,50.687868
1717.3619,23.1094,-7.338,-7.933,0.272,1715.7191,61.2511,1,351.67312,50.707788
2433.4136,67.9772,-7.255,-7.867,0.258,2428.252,61.1458,1,351.6776559,50.6983026
2456.6828,69.5535,-6.654,-7.267,0.381,2451.2605,61.2779,1,351.6778009,50.6979938
3019.7082,103.5805,-6.728,-7.354,0.396,3005.6299,60.782,1,351.6813917,50.6905415
3117.3831,108.987,-9.587,-10.215,0.611,3101.3452,60.2727,1,351.6820247,50.689251
1049.3521,-19.0231,-8.485,-9.06,0.502,1042.5603,62.3229,1,351.6688924,50.7166381
2417.5694,68.181,-8.002,-8.615,0.693,2412.583,62.3008,1,351.6775311,50.6985067
2837.397,93.5216,-6.431,-7.053,0.478,2826.6533,61.8123,1,351.6802095,50.69295
839.2765,-32.2295,-6.984,-7.553,0.268,828.979,63.012,1,351.6675617,50.7194211
1164.9115,-10.3102,-10.036,-10.616,0.078,1159.6464,63.437,1,351.6695947,50.7151003
2142.163,51.9956,-6.573,-7.179,0.477,2139.48,63.2494,1,351.6757648,50.7021498
2518.4295,75.0953,-7.773,-8.387,0.214,2512.2944,62.9562,1,351.6781578,50.6971678
3130.8072,112.6099,-6.664,-7.292,0.494,3114.5093,62.9986,1,351.6820528,50.6890597
3745.3113,149.8327,-6.542,-7.182,0.536,3713.6326,63.4277,1,351.6859687,50.6809255
3388.9295,130.7162,-6.917,-7.55,0.301,3366.8076,65.4714,1,351.6836473,50.685631
4067.0519,170.4576,-8.203,-8.848,0.643,4025.5,65.0442,1,351.6879952,50.676661
136.9041,-76.6675,-7.208,-7.753,0.59,107.3149,66.2571,1,351.6631171,50.7287269
655.6676,-42.0512,-6.684,-7.247,0.546,641.4523,65.4516,1,351.6663633,50.7218451
944.239,-21.8326,-6.112,-6.684,0.682,935.8073,66.3848,1,351.6681489,50.7180123
